,Name,STATE_FIPS,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
20,Minnesota,27,7515.068011695906,7091.282874251498,6450.22427631579,5684.447518248176,5082.876615384615,5731.660149253731,7062.495401459855,7284.997410071943,8045.1375,7516.402695035461,7979.541654676259,8029.813428571429,8975.527551020408,10489.937975460121,11743.730578034681,12262.739886363635,13229.781666666666,13092.25794871795,12218.026457399104,12916.729751037343,11970.804033613445,12792.102448132779,13053.751307692308,13220.336641509435,13748.04520599251,13749.508847583646,14329.150373134327,14497.022279411765,14735.103558718862,14965.626020761247,15224.017353951891,15619.163344594595,16043.63652173913,16559.130695364238,17247.092156862745,17578.19290322581,18940.552285714286,19844.6725,20438.824371257484,21348.897442528738,22090.88073569482,22410.269613402063,22645.572222222225,23753.043923444977,26242.127184684687,25405.010263691685,24787.397620817846,25371.168242530755,26760.481567656767,27873.35777607362,27804.11340220386,26869.19708737864,26716.81892189219,26660.390715025907,27127.29897590362,29434.311212704524,30093.001310408927,31086.33300182482,31914.26727992958,31903.084564666104,32813.78017741936,32846.97710022954,32273.484530102796,33179.072173913046,32764.031252595156,33971.25356950067,34606.05689632546,35916.14645634162,36822.8366105919,38831.197,39653.28836134454,39993.33470963996,39775.95931677019,40013.11818232351,40510.1822173913,41459.3604287983,41083.89042498719,41893.24443948413,42483.79336072769,42148.5096027459,40920.0
21,Mississippi,28,3588.1626900584793,2594.9984431137727,2469.998355263158,1988.7736496350367,2161.8728461538462,2785.7789552238805,2771.7554014598545,3534.458489208633,3337.242222222222,3058.2934042553193,3164.0348920863307,3294.675357142857,4480.466598639456,5778.021042944785,6609.7237572254335,7667.2598295454545,7496.876277777777,6722.159333333334,6445.730493273543,7139.3640663900405,6354.982563025211,6854.501659751037,7021.961038461538,7334.736679245283,7552.988014981273,7401.127732342008,8365.341977611939,8289.646580882354,8115.759110320285,8581.480000000001,9178.644845360825,8965.617195945946,9485.548963210702,9675.476622516557,10509.508594771241,10775.293838709678,11496.458920634921,12176.961203703704,12852.950209580838,13544.189339080462,14076.433133514985,14602.89219072165,15187.100716049383,16464.944880382776,17457.70677927928,17128.14669371197,16768.18001858736,17935.89646748682,18617.98816831683,19104.322423312882,19352.655826446284,18423.104514563107,18647.4899559956,18454.6283626943,18556.58890562249,19539.592213666987,19782.863513011154,20148.07792883212,20609.527121478874,21208.877557058328,21695.919193548387,21607.995929609795,21746.680044052868,22495.037826086955,22965.109453287198,23956.631666666668,24191.721423884515,24672.438674314853,25243.185327102805,26340.668595092025,26640.705018007204,26154.327764227644,26919.487374364766,26879.733073929958,27242.701114130436,27826.2098305982,28692.81331285202,29026.34529761905,29770.420676949194,29485.72182923601,29318.0
22,Missouri,29,7791.080526315789,7206.901616766468,6930.109671052632,5715.766788321169,5511.950615384615,5875.7521641791045,6577.046715328468,7192.391510791367,7568.388611111111,7227.310283687943,7778.895539568345,7953.193071428572,9340.386394557823,10608.39398773006,11942.146300578033,13018.495227272728,13468.156111111111,13103.259846153847,11775.483766816144,12249.083485477177,11961.789873949581,12703.08294605809,12822.711461538462,13430.825773584906,13956.957640449438,13765.459553903347,14553.293507462686,15025.477389705882,14880.164163701069,15173.481937716264,15673.73408934708,15626.411216216216,15892.958361204013,16552.026821192052,17015.728725490197,17529.74906451613,18647.692253968253,19169.278240740743,19700.14907185629,20775.565804597703,20816.519264305174,21249.115747422682,21755.640962962963,22803.538062200958,23855.161463963967,22985.48547667343,22861.349832713757,23776.279824253077,24749.639719471947,25622.693542944784,25747.395055096422,24447.845024271846,24680.015500550056,24532.806165803107,25236.09931726908,26760.34186717998,27650.549405204463,28392.875775547447,28800.08142605634,29171.95420118343,29555.93202419355,29137.30900535578,29234.997944199713,29882.26695652174,30131.684532871972,30786.493785425104,31102.234107611548,31584.38599745061,32417.142205607477,33434.86755214724,33965.353613445375,34192.61303716609,34107.869971767366,34310.4170483602,34631.4020326087,35033.47188459503,34760.925898617505,35494.38044642857,35757.20136778848,35647.720538032445,35106.0
23,Montana,30,7427.245847953216,6436.110000000001,5391.653552631579,5308.6162773722635,4917.848153846154,5827.721492537313,7453.986277372263,7331.300359712231,7627.982222222222,7866.356666666667,8226.49071942446,8719.396642857144,10405.774217687076,11858.763006134968,14261.130057803468,14420.299488636363,14373.979,14390.481846153847,14276.81201793722,14617.002240663898,12727.993445378152,14723.825643153525,14902.070076923077,14758.526452830189,14543.51947565543,14124.350446096656,15161.682014925373,15214.77474264706,15139.746298932385,15351.644152249137,14914.376323024055,15039.333614864865,14529.679765886289,16786.454668874172,16335.66045751634,16374.017483870968,17353.659555555554,18076.728703703706,18017.254041916167,18217.150431034486,19197.26179836512,20043.72744845361,20071.12822222222,22351.881220095696,24217.555045045046,23411.948478701826,23104.598104089222,23376.6151142355,23492.863564356434,25405.524187116564,24524.00224517907,23804.75474514563,24177.30503850385,23725.791336787566,23790.774748995987,24168.96616939365,23726.675650557623,24399.66884124088,24543.334964788733,24231.98135249366,25299.794766129035,25481.808630451418,26004.341651982384,26169.538260869565,26831.22950865052,26243.8682388664,26414.516194225722,26503.31848948375,26956.80796884735,28066.1778404908,28354.683091236497,28117.802282229968,29487.632151326936,29454.415580878263,30271.870277173915,31251.53323980942,31842.212078853045,32927.59848214286,33757.12409931418,33174.55093983828,32699.0
24,Nebraska,31,7477.429941520468,6693.040538922156,5829.196118421053,4807.50795620438,4538.282692307692,4146.647985074626,6404.790729927008,6111.989352517986,6182.837152777777,6162.232978723404,6173.726618705036,6773.239571428571,8041.4889115646265,10818.98245398773,12636.601329479769,13298.856079545454,14135.604555555556,13048.250358974361,12256.508430493275,13869.238423236513,12133.058907563027,13887.04232365145,13540.585269230769,14256.59083018868,13466.81692883895,13980.794089219333,13208.434701492537,13211.377757352942,14780.912170818507,15032.436851211074,14907.003917525773,15401.727195945947,15311.771170568562,16282.079602649006,16412.78160130719,16553.951741935485,18089.214984126986,19136.170679012346,19205.557784431137,19524.099971264368,20880.821907356945,20989.23845360825,21829.80190123457,23234.66504784689,25459.35704954955,23781.839858012172,24595.989144981417,24330.531827768013,24756.72014851485,26718.411656441716,25957.203966942154,24140.619708737864,25218.128107810782,24961.880165803108,24988.390933734943,26776.860596727623,27401.31961895911,27825.214005474456,28394.047491197183,28986.97724429417,29201.25391935484,29690.476327467484,29559.481218795892,30105.52,29941.644837370244,30643.1795951417,31245.82186351706,32877.89780114723,32868.939750778816,34037.677036809815,34832.00067827131,34671.023072009295,35248.9984528515,35178.582340188994,36450.30268478261,36764.30506617258,36684.39895033282,36983.15655257937,38159.777372650016,37992.349089422816,37057.0
25,Nevada,32,10889.948304093567,10701.156946107785,9202.508157894737,8612.799270072994,8168.908846153846,8741.58223880597,10304.0398540146,13011.128848920864,11352.582916666666,11868.004255319149,13288.94654676259,13715.04392857143,14331.655374149661,20506.05190184049,18737.88479768786,18077.180170454547,19201.0615,19330.333794871796,17028.273094170407,15649.62846473029,16180.416596638657,17723.782863070537,18243.896423076923,19405.47883018868,19661.87411985019,19260.477881040893,20228.917873134327,19623.825588235293,19560.27736654804,19256.36602076125,20266.742714776632,20946.348986486486,21216.920033444818,22618.73536423841,22252.95549019608,22208.03977419355,22468.494063492064,22983.269351851854,23509.144311377248,25362.21890804598,26422.54059945504,27347.93819587629,27688.51602469136,28521.103086124403,29542.324729729735,28242.294726166332,27949.625148698888,29103.8858172232,30268.83415841584,32180.55,31811.168112947664,30670.45946601942,30162.62772277228,28870.232974093266,29003.420732931732,29805.982627526468,30569.528661710043,31372.12134124088,31889.71639084507,32969.42231614539,33855.32270967742,33935.25583779648,33524.162782672545,34702.08608695652,34838.136366782004,35662.071491228075,36330.51769028872,37112.57650732951,37695.688080996886,39229.99890797546,39948.18015606242,38034.84362950058,37211.44870694523,36788.50424124513,37522.98768478261,39474.12656961355,41254.15788530465,41132.36172619048,41725.35743843505,40188.50774954367,38009.0
26,New Hampshire,33,8606.572046783625,8311.702934131737,7875.766184210527,6686.664160583942,6865.184,7620.866567164178,7798.498248175183,8288.227985611511,8417.597569444444,8109.802907801419,8658.651582733813,8872.637357142858,10332.802448979592,11200.674049079755,12103.359075144508,12847.840795454546,13241.700388888888,12652.182051282052,11708.140313901346,11492.417717842323,11484.039411764707,11999.828879668048,12443.146,12766.975433962265,13282.0097752809,13582.026431226768,14641.34973880597,14986.04044117647,15322.980747330961,14876.544913494812,15658.989278350517,15923.573952702704,16366.518294314381,16992.46701986755,17015.728725490197,17661.23948387097,18443.3713015873,19619.541080246916,20310.359101796406,21213.270603448276,21886.28141689373,21542.168865979384,21729.15491358025,22700.888779904308,23579.742342342346,22972.430486815418,22299.087434944242,23595.29957820738,24399.158481848186,25619.403098159506,25948.338801652895,25814.737317961168,26148.024455445546,26469.197119170985,28090.13069277109,30010.40190567854,31540.527908921937,33225.83063868614,34694.183336267604,35832.9381487743,35701.37899193548,33999.27223412395,33591.89472834068,33876.355652173916,33436.593612456745,34482.26275303644,35204.339212598425,35608.49301465902,36901.70067912772,39062.84431288344,40066.65196878752,41526.987711962836,41114.54421230943,40945.68035019455,40682.74458695652,41746.69690841715,41233.28639016896,42563.67256448413,43167.730802249425,42309.93324291812,41882.0
27,New Jersey,34,11517.249473684209,10881.008323353293,10388.107368421053,9192.205766423358,8630.988538461539,9173.858283582089,9787.27189781022,10942.930431654677,11129.106875,10605.126879432624,11560.303093525179,12565.738571428572,13966.796530612246,15359.796257668711,17721.00421965318,18942.641931818183,18855.418555555556,16788.89548717949,15113.794932735427,14670.413941908711,14638.995294117649,16041.31427385892,16502.846153846152,17114.38558490566,17934.328988764046,17697.308661710038,18411.757462686564,19308.33,19476.29491103203,18744.149653979242,19610.598625429553,20033.11716216216,20305.675919732443,21240.58377483444,21481.74405228758,22311.848,23251.724380952382,24181.763086419753,24999.34143712575,26120.496235632185,26451.76907356948,26734.18543814433,27158.795037037038,28336.33437799043,29199.25880630631,28616.53776876268,28061.280092936806,29043.5590685413,29957.29528052805,30956.5045398773,30936.471804407716,30665.252257281554,30816.387337733773,31122.315678756477,32387.332650602417,34171.05691049086,35195.233494423795,36625.92889598541,38204.96047535211,40154.50764158918,40822.5847983871,40652.05311400153,39620.03789280471,40670.282173913045,40236.45146712803,40366.8302631579,41213.90911417323,42107.501051625244,43270.976722741434,45158.06423312883,45780.34145858343,46075.6206213705,45983.11678712592,45602.52851584213,45202.01313043478,46113.52996823716,46292.976210957495,48598.58986111111,49843.622440219544,49057.839979006334,48123.0
28,New Mexico,35,5143.869590643275,4290.74,4079.025855263158,3257.204087591241,3482.1005384615382,3954.5252985074626,4572.613430656935,5293.970575539568,5393.221805555555,5142.801843971632,5510.051007194244,5792.499,6917.723673469388,8370.891533742331,9585.959595375722,10739.039602272727,11227.436333333333,10220.762717948719,9745.559686098655,10005.792033195019,10321.212815126051,10717.94804979253,11106.415461538461,11520.232113207547,11602.67520599251,11659.966319702604,12351.887723880596,12824.895661764705,13231.05412811388,13547.751730103808,13970.708419243987,13654.990135135135,14005.893779264214,14250.371589403974,14400.620849673203,14768.450258064517,15324.07142857143,15798.928456790123,15993.926047904191,16700.59577586207,17075.274577656674,17677.185283505154,18174.727086419753,19303.197535885167,19989.629932432435,19878.397890466535,20117.82834572491,20839.121247803163,21549.28579207921,22529.675444785276,22514.564779614328,21875.48390776699,22029.57489548955,21996.156248704665,22330.37227911647,23157.193984600577,23924.065641263944,23931.83724452555,23957.89068661972,24159.441369399832,24368.98100806452,24556.033052792656,24799.343083700445,25115.967391304348,25575.185896193772,25978.95412955466,26538.395826771655,26633.21660930529,27045.02879127726,27874.015865030677,28140.9187334934,27661.817717770038,29307.135183512142,29152.704291272927,29298.29204347826,30216.894769719427,30955.722785458267,31688.902708333335,32406.83913534161,32469.069845752267,32197.0
29,New York,36,14453.01894736842,13296.155389221558,12434.677434210527,10585.913284671535,10330.781692307692,10886.952238805969,11306.256496350366,12470.927769784172,12484.861527777777,12004.942765957447,12733.311151079137,13316.618071428571,14535.976326530612,15386.119815950919,17162.96,18747.608295454545,19594.379333333334,18670.21994871795,16595.35089686099,15765.353817427384,15585.48205882353,16539.823485477176,16519.349,16652.928641509436,17227.240749063672,17346.39312267658,18371.731902985073,19055.933529411766,19254.886619217083,18952.00557093426,19868.632817869417,20207.06608108108,20563.981337792644,21169.545033112583,21523.810130718954,22519.464451612905,23306.209968253967,24214.87064814815,25198.46260479042,26478.057902298853,26907.733269754764,27021.709252577322,27434.249950617286,28423.586267942585,28894.8481981982,28250.998052738338,27734.290613382902,28191.44374340949,28863.36899339934,29544.903726993864,29334.831942148765,28886.99047330097,29180.808228822883,29666.131896373055,30560.75257028113,32498.53554379211,33364.88994423792,34895.53922445256,35940.613089788734,37365.34529163145,38004.19146774193,38270.31488140781,37712.51728340676,38532.55782608696,37991.607564013844,38157.765067476386,39023.49197506562,40016.82499681326,40741.979813084115,42428.31123926381,43641.41014405763,43040.706962833916,42848.0419367589,42134.63748749305,42064.409505434785,43511.6016093171,44590.301607782894,46708.6210515873,49162.78910206326,48518.76473620897,46844.0
30,North Carolina,37,4165.2797660818715,3751.1858682634734,3500.3405263157897,2928.3517518248177,3432.592,4050.5866417910447,4243.761094890511,4583.992014388489,4827.0824999999995,4488.540070921986,4861.809712230216,4964.999142857143,6158.817278911565,7528.537668711656,8593.880982658959,9337.23534090909,9809.108388888888,9527.64317948718,8658.443946188341,8928.656058091285,8734.720714285715,9587.400373443983,9835.696307692308,9957.755094339624,10236.709288389513,10312.131635687734,10950.993134328357,11326.291617647059,10871.910604982208,11172.25553633218,11655.773092783505,11806.78287162162,12118.829197324416,12765.661887417218,13159.671535947713,13903.38170967742,14595.326698412699,15646.633672839507,16218.74026946108,16978.014310344828,17835.21490463215,18163.764046391752,18593.20666666667,20011.47758373206,21091.30641891892,20639.93896551724,20093.902286245357,21054.035289982425,21446.619570957097,22309.215644171778,22047.66607438017,21471.925230582525,21675.553443344335,21542.62725388601,22573.772690763057,24340.347988450434,25220.06052973978,26316.01667883212,27053.191241197186,28038.51696534235,28614.737443548387,28506.993718439175,28162.31294419971,29236.97391304348,29756.059197231836,30300.094109311744,30882.62930446194,31366.977565328238,32331.594741433022,33501.99262576687,33485.02767707083,33879.90231126597,33494.90711462451,33064.21824346859,32889.45486956522,33809.16862361038,34283.07850998463,34789.898829365084,35144.65830367219,34217.82594761801,33564.0
31,North Dakota,38,4792.580935672514,3995.269880239521,2639.369671052632,2756.095766423358,2409.4155384615383,2881.8402985074626,4259.420729927007,3611.630071942446,4856.879305555555,4290.74,4923.5469784172665,5440.045357142857,7720.413129251701,8752.583128834356,11979.349248554912,12567.479943181817,12466.983444444444,11970.064410256411,14373.016950672647,13201.592157676347,10916.147352941178,12106.652282157675,11915.054923076923,10670.179849056603,10734.885093632958,10878.381710037176,11927.616791044775,12272.77838235294,12200.360355871886,13711.067093425607,12378.26883161512,13198.374222972972,11860.523779264215,16480.9880794702,15017.59,14616.198193548387,16774.750190476192,16600.131450617286,16649.09892215569,16762.244339080462,17841.06059945504,17771.18345360825,19435.463037037036,22464.79543062201,29822.57576576577,26632.17931034483,25257.943457249075,23316.288365553602,22752.95872937294,26771.058773006134,24816.55269972452,21076.177366504857,24408.59905390539,24432.763005181347,24525.2839558233,25412.000567853705,25543.06233271376,25693.54618613139,25617.90849471831,23113.052113271344,24839.578298387096,26066.163427697018,25627.878046989725,27053.375652173912,26471.93570934256,27552.514986504724,26864.98758530184,28941.301096239644,27800.25249844237,29965.42257055215,30021.014891956784,31231.205087108017,31639.05909655562,31924.155030572536,33939.9865923913,33703.54691371096,34760.925898617505,34964.42297619048,37127.1456530756,38870.21468813718,38672.0
32,Ohio,39,9672.984035087718,8491.554311377246,7946.337565789474,6263.854014598541,6353.595769230769,7284.651865671642,8080.371678832118,9152.549712230215,9654.164999999999,8535.833829787234,9492.104676258992,10083.239,11981.964421768707,13438.176503067483,15538.4312716763,15992.758181818182,15971.087777777777,14412.485641025642,13478.311076233185,13700.101369294605,13124.616470588237,14314.335933609957,15141.361346153846,15511.429886792454,16263.029513108615,15671.568959107808,16706.668619402983,17210.284338235295,17124.786156583632,16160.797543252596,17059.746323024054,17329.661047297297,17256.23695652174,17866.24354304636,18256.678039215687,19059.19025806452,20077.938920634922,21063.03077160494,21254.57883233533,22292.120459770118,22996.963433242505,22675.676211340207,22926.32434567901,24076.38916267943,25212.92941441442,24948.08561866126,24272.987342007436,25461.6583655536,26590.551270627064,27396.243282208587,27337.214696969702,26304.21493932039,25919.090583058307,25533.237772020726,26207.54697791165,27770.049210779598,28501.91835501859,29230.666250000002,29602.706646126764,30356.169425190194,30839.693750000002,30846.054353481257,30269.87906754773,30952.658260869564,31176.90285813149,31938.79778002699,32218.558523622047,32287.20319311664,33300.68710903427,34436.478944785275,34964.63759903962,35382.408826945415,35089.09509881423,35206.01063924402,35381.115570652175,35479.80878771837,35258.546282642084,35801.926046626984,36022.08485497391,35394.62421331798,35018.0
33,Oklahoma,40,5708.440643274854,4727.521916167665,4248.397171052632,3382.481167883212,3663.6318461538463,4034.5764179104476,4666.571240875913,4954.415611510792,5601.799444444444,5264.524964539007,5386.576474820144,5731.202714285714,6304.76081632653,8239.273742331288,9697.568439306358,11543.553352272727,11561.160555555554,10473.80635897436,9889.867085201795,10174.929087136929,10510.510168067227,10183.831037344396,10644.335769230769,11342.125924528302,11851.763108614232,11628.064907063199,12135.749701492536,12564.611801470588,12650.811708185054,13317.625536332182,13690.557010309278,13886.922027027027,13970.018026755853,14165.125099337749,14407.631862745098,15197.524258064517,16080.058952380952,16666.346574074076,17355.657904191616,18173.99643678161,18694.53204359673,19225.39043814433,19657.94585185185,20632.505741626795,21859.580810810814,21697.39314401623,21832.52927509294,22524.49978910369,23315.852838283827,24306.515628834353,25073.64249311295,24942.52985436893,25968.653586358636,26271.333979274612,25255.48519076306,26196.6402213667,26448.264916356882,26010.65379562044,25427.166971830986,25855.06347421809,26410.542782258064,26614.406411629687,26338.27589574156,26799.54,26850.530415224915,27113.8867071525,27301.381745406823,27553.44223709369,28211.94966978193,29217.833515337425,29557.429537815126,29298.87705574913,30356.198097120272,29883.728087826566,29987.37555978261,31250.397522498675,31990.50954429083,33790.64167162699,33918.537474317796,34255.69075210285,33708.0
34,Oregon,41,8380.743625730993,7797.841856287426,7127.709539473684,5935.001678832117,5908.018923076923,7028.488283582089,7172.112846715329,8458.005467625899,8283.511944444444,8079.372127659574,8812.99474820144,9332.3595,11938.181360544218,14714.8690797546,17125.75705202312,16931.35755681818,16173.706055555554,15171.616564102565,14469.221883408072,14652.610041493774,14458.712100840337,14750.531493775932,15100.10423076923,15479.046943396226,15395.239400749064,14889.98434944238,15834.111417910446,16326.896691176471,15689.449644128114,15633.734325259516,16543.67793814433,16546.890912162162,16854.428528428096,17454.218841059603,17814.984215686276,18581.67241935484,19424.111873015874,20083.046944444446,20560.86637724551,21256.424597701152,21494.619863760217,21785.45824742268,22311.848,23737.64653110048,24811.88051801802,24917.623975659233,24647.82894052045,26064.925852372584,26749.86092409241,27889.809999999998,27821.843732782374,26546.35014563107,25635.873421342134,24739.562031088084,25485.961686746992,26566.24679499519,27010.527314126397,27721.46892335767,28159.86977992958,29128.430211327133,29796.421080645163,29961.314927314463,29622.48767988253,29906.73304347826,30293.515211072667,31009.426970310393,31910.267165354333,32336.427743785855,33209.792928348914,34165.34629447853,34798.51951380552,35320.11585365854,34967.95619424054,35045.018449138406,35179.40415217391,35453.6872895712,35270.629779825904,36407.43970238096,36503.22087661931,35771.27937371983,35210.0
35,Pennsylvania,42,9685.530058479531,9146.727185628743,8468.565789473685,7031.176131386862,6881.686846153846,7716.927910447761,8096.031313868614,9276.024244604316,9475.384166666667,8566.264609929078,9276.024244604316,9960.646428571428,11325.21850340136,12516.851963190184,14211.526127167628,15237.00284090909,15255.964444444444,14181.445794871795,13122.352825112108,12783.20049792531,12664.894327731094,13815.8267219917,14134.68773076923,14483.271433962265,15218.46734082397,14570.970223048329,15329.78936567164,16271.684963235295,16597.987117437722,16064.293010380625,16514.1883161512,16677.35260135135,16746.80127090301,17326.349105960264,17604.65382352941,18422.499806451615,19274.27650793651,20129.397530864197,20849.913233532934,21620.151120689658,22301.3257493188,22542.972912371137,22746.219209876544,24035.329449760768,24971.333693693698,24821.887383367142,24603.964498141268,25638.86818980668,26526.827409240923,27327.14394171779,27260.383264462813,26429.18794902913,26395.839471947194,26426.95667357513,26827.89492971888,27900.13420596728,28800.994098513016,29725.9022080292,30484.65012323944,31415.2531783601,32396.817137096776,32538.38524100995,32298.68711453745,32952.760869565216,32976.34122491349,33098.33986504724,33416.53087926509,33962.20526449968,34876.63180062305,36007.99537423313,36835.71959783914,36801.442758420446,36444.63944099379,36777.771428571425,36971.487679347825,37557.035749073584,37492.89476190476,38709.24293154762,39321.7467324517,38869.2182459139,38827.0
36,Rhode Island,44,10965.224444444444,10123.063233532934,10035.250460526317,9004.290145985402,9225.091,9606.134328358208,10100.464598540148,10973.799064748202,10890.732430555556,10224.742127659574,11112.707913669065,11493.053571428572,13631.126394557823,15122.884233128834,14893.580173410404,15529.553295454545,15232.126999999999,15061.597589743591,14036.299686098655,12756.494647302903,12421.512016806724,13824.72867219917,14167.693423076922,14288.973773584907,14905.098689138576,14730.477286245356,15674.009179104476,15759.004632352942,15452.77181494662,15344.2207266436,16093.96120274914,16191.745202702703,16710.925518394648,17454.218841059603,17892.105359477126,18623.19570967742,19546.704444444444,20612.767932098766,21428.006946107784,22162.658477011497,22593.610490463212,22747.557164948455,22751.516419753087,23737.64653110048,24024.27846846847,23520.740060851927,23303.981933085506,24172.17411247803,24795.662508250825,25313.391733128832,25398.698553719012,25364.313762135924,25524.946699669967,25800.019533678755,26793.43115461848,28323.426650625603,29279.515288104092,30510.841414233582,31445.911857394367,33134.45077768386,34009.304911290325,33147.36172915073,32075.01417767989,32504.725652173915,32866.474525951555,32950.68282051282,33850.109593175854,34351.89962396431,35597.10185046729,36868.77573006135,37829.85263505402,36983.33824041812,38010.96547713157,38607.119722067815,39281.25831521739,40111.2639809423,40052.39916538658,41087.66651785714,41823.65404500777,41394.202839718906,41283.0
37,South Carolina,45,3399.9723391812863,3121.7060479041916,2893.4266447368423,2489.88197080292,2887.998076923077,3378.15723880597,3586.0564233576647,3982.053669064748,4067.263958333333,3803.8475177304963,4259.871366906475,4750.462142857143,5750.1753741496605,7173.16963190184,8035.83676300578,8922.788863636364,8974.797833333332,8581.480000000001,7629.051165919283,8109.6766390041485,7869.361386554622,8234.303941908713,9200.33673076923,9682.500075471698,9907.270449438203,9299.261784386617,9838.282574626865,9938.111029411764,9818.312526690392,9769.228096885814,10262.388453608248,10415.191520270271,10748.375451505017,11380.40642384106,11701.380816993464,12367.019967741935,13335.347492063493,14408.41086419753,15030.436526946109,15843.680747126438,16525.779264305176,16941.787835051546,17343.06513580247,18492.268205741628,19467.78317567568,19404.066592292093,18821.83345724907,19821.107363796134,20122.579339933993,20841.67726993865,20815.408099173557,20292.49245145631,20417.59721672167,20166.478,21055.21260040161,22527.41742059673,23260.11749070632,23994.475784671537,24656.64676056338,25470.601563820794,25664.853693548386,26345.20925784239,25846.82549926579,26247.52391304348,26434.81858131488,27050.19151147099,27412.59187007874,27898.014091778205,28584.883146417447,29671.914895705522,30319.769897959184,30300.548066202093,30128.456956521743,30146.085730961644,30169.265625,30729.103276866066,31128.187245263693,31914.50709325397,32032.277329243472,31397.894455720543,30835.0
38,South Dakota,46,5344.605964912281,4701.828862275449,3401.5405921052634,2959.6710218978105,2128.867153846154,2945.8811940298506,4838.827226277373,3765.9732374100718,4812.184097222222,4868.924822695036,5324.839208633093,5531.989785714286,6932.318027210885,9963.466809815951,10491.231329479768,11933.620625,12943.732333333333,12454.147897435898,12218.026457399104,13584.376016597509,10059.80218487395,11421.202116182572,12352.380346153846,10743.041471698114,11538.39445692884,11620.089553903346,10742.860223880596,11192.20599264706,12742.428932384342,12916.76055363322,11530.442199312714,13553.519932432433,13367.305384615385,14861.304768211921,14162.246405228758,13841.09677419355,15514.770984126984,16553.78086419753,16552.749970059882,17095.146580459772,17507.855994550406,18003.414226804125,18741.52854320988,20863.46662679426,24947.174121621625,22532.91249492901,22598.163178438663,21080.428242530757,22483.902425742574,24174.897837423312,24107.339476584024,21198.54677184466,22305.711628162815,22042.843056994818,21959.88669678715,23991.3898267565,23810.416858736062,24440.775383211683,24960.700079225353,25038.98866441251,25548.934508064518,26653.801117061976,26716.314662261386,27472.357391304347,27563.179273356403,28383.447766531714,27940.488031496065,29720.6898151689,29774.527570093458,31321.08582208589,32251.375540216086,32535.619947735195,33350.75181818182,33065.41077821011,35062.80795652174,36076.060375860245,35949.50262160778,35458.19861111111,37247.17098320649,38052.13562281994,36499.0
39,Tennessee,47,4742.396842105263,4175.12125748503,3909.6545394736845,3100.6077372262775,3366.580615384615,3922.5048507462684,4134.143649635037,4692.032230215827,4976.066527777778,4564.617021276596,4800.072446043166,5210.184285714286,6363.138231292517,7383.758098159508,9027.915375722543,10531.816363636364,10869.874666666667,9593.654564102564,8581.480000000001,8590.381950207468,8572.465840336135,9151.204813278007,9258.096692307692,9536.776830188679,10252.77947565543,10160.599925650558,10622.783544776119,11215.868161764707,11268.918576512457,11224.219515570936,11781.103986254295,11727.056283783784,12126.004347826087,12580.961158940398,13005.429248366014,13598.877580645161,14493.166222222222,15441.366790123457,15884.730568862276,16897.87117816092,17344.176539509535,17632.950850515466,18280.671283950618,19544.423349282297,20767.568153153155,20435.410791075054,20006.17340148699,21016.33107205624,21623.630297029704,22687.616794478527,22511.609724517908,21659.38474514563,21703.875159515952,21553.74316062176,22134.359558232936,23648.626188642927,24418.537537174725,25437.11966240876,26267.56279049296,27039.27869822485,27479.767508064517,27610.764169854632,27570.05220998532,28808.817391304347,29309.168975778546,29959.903859649123,30688.363517060367,30696.976736775017,31176.703975077882,32346.388417177914,32932.58846338536,32690.106521486647,32778.97618859402,32970.00799888827,33231.081722826086,33769.41851773425,33794.24612391193,34387.641954365085,34743.19426840679,34121.17105195933,33512.0
40,Texas,48,6009.545204678362,5292.769101796407,4911.768157894738,4165.462919708029,4241.231461538461,4707.005820895522,5105.04102189781,5741.5657553956835,6227.532361111111,6147.017588652482,6436.11,6711.943285714286,7705.818775510204,9463.319202453988,11706.527630057803,12738.134375,12610.00811111111,11518.986615384616,11034.705784753363,10806.96755186722,11718.40756302521,12133.358132780082,12278.117538461538,12661.730867924529,12840.079625468165,12999.825650557623,13584.674962686566,14071.103235294118,14170.130676156585,13889.22930795848,14361.445910652921,14169.58902027027,14500.9791638796,14768.95440397351,15108.733169934641,15806.532516129033,16570.42923809524,17414.577469135802,18242.068263473055,19141.878879310345,19717.52863760218,20159.842835051546,20452.527333333335,21515.28956937799,22627.855202702707,22602.539107505072,22881.288215613386,23987.42344463972,24707.15714521452,26033.999141104294,26385.68695592287,25924.088701456312,26884.38907590759,26591.47209326425,26500.489066265065,27660.61262752647,28304.52836431227,27727.341286496354,27357.244559859155,27790.067523245983,28241.027830645162,28656.365309869932,28589.181718061678,29276.731304347824,29433.882525951558,29806.456342780028,30302.647388451445,30843.283040152965,32403.77541433022,33961.33871779141,34586.04289315726,34723.34916957027,34547.60419536985,33742.77051139522,33730.11344021739,34516.7205082054,35644.11969278033,36702.21524305556,37269.93440788649,36837.472552635125,35674.0
